,I1,I2,C3_,I3_bins,Imputed_C2,Imputed_C7,C1,C4,T3_,T4_,T5_,S1_,S2_,S3_,C3_,C5_,C6_,Imputed_C7
340,LGBT,PLANETOUT INC,0,10.0,0.0,19.099,0.5467572796934158,0.424420894524363,0.07605753221362793,-0.9814694543709885,2.5766136987455277,-0.24815967946861756,-0.45722747779622047,1.1952428066231437,-0.9701425001453321,-0.1520755208567033,-0.7533802028637858,-0.3079169879495359
341,LHCG,"LHC Group, Inc",1,10.0,0.0,122.98,0.7692457179477027,0.20376247530421068,-0.211506782220238,-0.7368129988429121,-0.3219576874375694,-1.5172586607409713,-0.233259715039162,-0.6237203532020129,1.0307764064044151,-0.1602714180438026,0.9519395536187614,-0.24227080242472163
342,LIMC,LIMCO-PIEDMONT INC,1,6.0,0.0,59.021,-0.3200973568992914,0.6922746282918711,-0.38302494623960764,-0.44101640061413006,-0.923551526386675,-1.6334323461829818,-1.2918391988808942,0.9117944229616392,1.0307764064044151,-0.5053081922100127,0.7000042472781354,-0.28268882285176405
343,LIMS,STARLIMS Technologies Ltd ,1,10.0,0.0,19.765,-2.630383045757109,-0.1032805401262511,-0.10488327776563963,0.3804068876672958,1.5690262704660995,0.6305359658167375,0.043865488342093875,0.6640272478517931,1.0307764064044151,0.1724602396808163,-0.7533802028637858,-0.30749611830485085
344,LINC,LINCOLN EDUCATIONAL SERVICES CORP,1,10.0,1.0,261.275,-0.45288301359905714,-0.2563953933948493,-0.10588778449070027,-0.5789822829274749,0.5958884374345166,-0.15600455729360524,-0.8695612520095202,-0.6430359336221788,1.0307764064044151,0.9833033807178168,-0.7533802028637858,-0.1548771575122334
345,LLNW,"Limelight Networks, Inc. ",0,10.0,1.0,64.343,-0.5986430443862129,-0.15725653259620503,-0.6288674647330095,0.5349469107421938,-1.1058921520003628,-0.5472932090600554,0.4910644782058491,-0.0264502336037421,-0.9701425001453321,0.5527401118172682,1.3951880551301743,-0.27932565731270437
346,LMAT,LEMAITRE VASCULAR INC ,1,5.0,1.0,30.726999999999997,0.624663017286054,0.6453374808212823,0.23593295691198013,-0.9367930581441213,-0.5480248531955673,0.15460753040473504,1.3404915809363944,0.5110510204333542,1.0307764064044151,-0.5916200247455276,-0.7533802028637858,-0.30056883145044044
347,LNKD,LINKEDIN CORP,1,10.0,1.0,243.09900000000002,-0.05854314036566046,-0.7376753839537006,0.3552633241531064,-0.0508128041524764,0.7785184807348582,1.561758541616712,-1.5112620211357177,-0.1898590155938097,1.0307764064044151,2.2996705842774503,0.5517513068651327,-0.16636323358099503
348,LOCK,"LIFELOCK, INC. ",0,10.0,1.0,193.949,-1.7529030652221036,-0.18618392076202606,-0.8794905975914402,1.4117678649457768,-1.5760867009161692,-0.3026979187140504,0.06322609251544188,-0.8741156040594389,-0.9701425001453321,0.75349260087073,-0.7533802028637858,-0.19742290780962798
349,LOGM,"LogMeIn, Inc.",0,10.0,1.0,51.723,2.281505162879365,-0.43551654719511196,-0.42988803242177487,0.6615152578858461,-1.0235882342757052,-0.9500128925779765,-1.2933534453012956,-0.8986333619929915,-0.9701425001453321,-0.3075994402941056,0.8725049101030327,-0.2873006947240034
350,LPI,"Laredo Petroleum, Inc.",1,2.0,1.0,242.00400000000002,-0.04527323502005151,0.8297354254935831,-0.057441249841761015,0.6415137056278732,-0.8038631242006749,0.694800361294643,0.953200937475186,1.054189418747352,1.0307764064044151,1.269187588384081,-0.7533802028637858,-0.16705520394275192
351,LPR,Lone Pine Resources Inc. ,1,2.0,1.0,146.047,0.5107831408550397,-0.7925126842684816,0.5402007076177856,1.3524594447318967,-0.003138190100401562,-0.33703330292847605,1.056346074851182,-0.1919034753115383,1.0307764064044151,0.8136819590532762,-0.7533802028637858,-0.2276939254067791
352,LQDT,LIQUIDITY SERVICES INC ,1,10.0,1.0,89.415,-0.2128719842651685,-0.562415802876675,-0.107901826930113,-1.0509432300305235,0.5781203692347676,-1.2058055594430033,-2.550311804562109,0.5277870462137976,1.0307764064044151,-0.10494146198532282,-0.7533802028637858,-0.2634817478058827
353,LTM,"LIFE TIME FITNESS, INC.",1,10.0,1.0,256.942,-0.18359938908804116,-0.0291680863694092,-0.09354551033832731,-0.3442141094172252,-1.0073279106855721,-1.6406650147586248,-1.9844576517581274,-1.171079405716423,1.0307764064044151,-0.21936766480049213,0.46099467423723606,-0.15761533794829988
354,LULU,lululemon athletica inc.,1,8.0,1.0,84.12899999999999,-0.38501430288818805,-1.4129146923138232,-0.6286651428593962,0.45936701775331956,-1.6366897160341234,-0.246870222105936,-0.48911390293625784,-1.2332932979956677,1.0307764064044151,-0.021116117724641375,1.2515085456726782,-0.2668221636344189
355,LUNA,LUNA INNOVATIONS INC,0,10.0,0.0,16.454,-0.05854314036566046,-0.8934840657403625,0.4127179343514232,1.4206799806615529,-0.25000821589063493,0.8058875709148337,-1.463543810646399,-0.5203064097379028,-0.9701425001453321,-0.58843296380066,-0.7533802028637858,-0.30958845973661087
356,LVS,LAS VEGAS SANDS CORP,1,10.0,1.0,691.7539999999999,-0.18359938908804116,1.0897837427706072,-0.11366790903345216,0.91659216446979,-1.1637498881047716,-0.3936684718253659,-0.32244781363453523,-0.04390723456735457,1.0307764064044151,2.6939216146099056,1.4234619324723323,0.11715819350033402
358,MA,Mastercard Inc,1,10.0,1.0,2937.6279999999997,1.152057699752492,-2.0346143240803287,0.32937755411180825,-1.3135640901155494,2.021293956282309,0.8211494449745226,0.21160095051084143,-0.3968859057429287,1.0307764064044151,-2.2123370671818563,-0.7533802028637858,1.5364077316194964
359,MACK,MERRIMACK PHARMACEUTICALS INC,0,5.0,1.0,34.215,1.2271493846329458,1.2086658519181575,0.38776973117170377,0.6854261741635931,1.9691977659793312,1.5330619802399101,-0.35720102510832585,1.7231602833288762,-0.9701425001453321,1.0716793043661812,-0.7533802028637858,-0.2983646372752731
360,MAKO,MAKO Surgical Corp.,0,5.0,1.0,0.7709999999999999,0.35753542278800937,-0.24295409500233903,0.0019950437603875335,0.5256631012867582,0.18741685531089633,-0.21695130670696136,0.15815027199529474,-0.7079477984902208,-0.9701425001453321,-0.07185937837771186,-0.7533802028637858,-0.31949911835161904
361,MANU,Manchester United plc ,1,10.0,1.0,514.96,-1.6721885694692546,0.6019692866833706,-0.03810964334921567,2.031655666785382,-0.309291273461939,1.2033503290334924,-1.0673520693689844,-0.6856493232036137,1.0307764064044151,1.896309120904119,-0.7533802028637858,0.005435628992156332
362,MAPP,"MAP Pharmaceuticals, Inc.",0,5.0,1.0,500.45996229508194,-0.09907561716328214,1.0316355360523526,0.10519781692028457,-0.5552527615829098,0.7295063797748133,0.3634612424256752,-0.5845895670157327,0.4670070753106653,-0.9701425001453321,0.05427994353756834,-0.7533802028637858,-0.003727472684703302
363,MASI,MASIMO CORP,1,5.0,1.0,224.338,-0.04527323502005151,-1.7164520721774978,-0.009047969420556273,-0.16145694906065255,-0.7119293772278747,-0.6381269558382979,1.1884000276528397,-0.9213435777419957,1.0307764064044151,0.32932944428344313,-0.7533802028637858,-0.17821899244576372
364,MATH,SAJAN INC,0,5.0,0.0,130.0,-0.47034349944633347,-0.0027289542407452545,0.038553635599111444,-0.8375730861556216,-0.31279797683986676,-0.18341949504555852,0.9534234318211854,-0.14528079850039102,-0.9701425001453321,0.09060674474334933,-0.7533802028637858,-0.2378346088726361
365,MBLX,"YIELD10 BIOSCIENCE, INC.",0,10.0,1.0,2.781,0.03196060044357762,0.16721223487042916,0.2855402288778209,-0.017295472263281896,2.4209764807431773,1.7369542028558052,0.6967168112628432,0.5023559682677537,-0.9701425001453321,-0.5388660833783876,0.9519395536187614,-0.31822892618072274
366,MBRX, METABASIS THERAPEUTICS INC,0,5.0,1.0,9.124,0.20918677591653648,0.9869822435767571,-0.11398783297058938,-0.5540591040480359,0.8213952332253773,1.7203351290245137,-1.212267896229813,0.26576996065221453,-0.9701425001453321,-0.09498667143841363,-0.7533802028637858,-0.31422055357376
367,MCP,"Molycorp, Inc.",0,5.0,1.0,7.093,-0.16917556169452003,1.0158962052523728,0.65991027994457,0.6630604680903361,1.133959318480212,0.29723021829063845,0.6683440958187746,0.7532607186612853,-0.9701425001453321,-0.513640051580327,-0.7533802028637858,-0.31550401640912834
368,MDAS,MEDASSETS INC,1,10.0,1.0,144.235,-0.07193205990368344,1.229713842731357,-0.09078464111559047,-1.286810528388959,0.6345573205422583,-0.43538029582122567,0.3325938357712551,-0.07328895224566918,1.0307764064044151,-0.2982961880414269,0.8725049101030327,-0.22883899416979603
369,MDMD,MediaMind Technologies Inc.,1,10.0,1.0,65.075,0.41686195210904786,0.9521319710169367,0.15253119249193156,1.034258105843349,-0.8967457653301891,1.5582678801002139,-0.5912656001887422,0.6568529994731913,1.0307764064044151,-0.09103568797111156,-0.7533802028637858,-0.2788630798653929
370,MDSO,"Medidata Solutions, Inc. ",1,10.0,1.0,140.4,0.3775740393866512,-1.1175350917070725,0.08771619680701608,0.004411760833927469,1.248891289093901,-0.23778078326291358,0.505239789838303,-0.10375494171298391,1.0307764064044151,-0.10877983519357665,1.4532853937344805,-0.23126247027695385
371,MEDE,"MEDecision, Inc.",1,10.0,1.0,38.596,0.09340361507283151,-0.6411635195910018,0.14697941640264475,0.41261226531549605,0.8704354242898186,-0.5640343885251021,1.179200274203157,-1.1684211975482053,1.0307764064044151,-0.32511743478249827,-0.7533802028637858,-0.295596123891842
372,MEDH,MMODAL INC.,1,10.0,1.0,417.32599999999996,-0.09907561716328214,0.06506148491662,-0.044574242475795965,0.8561681483793555,1.3943078400321034,0.5612701925422744,1.0576343363476841,-1.1790115344480712,1.0307764064044151,2.176326179231907,-0.7533802028637858,-0.056262849820424614
373,MELA,"STRATA Skin Sciences, Inc. ",0,5.0,0.0,500.45996229508194,0.34741433641570424,-0.6197765023908955,0.5200469975103758,-1.5301899212239893,1.0766450303044852,-0.3429881339911813,0.0863333552141271,1.1160531571099166,-0.9701425001453321,-0.6998282827797387,-0.7533802028637858,-0.003727472684703302
374,MEMS,MEMSIC Inc,1,5.0,1.0,13.118,-0.6179059506417213,0.7944105700584964,-0.7117316645230205,0.1008056544488239,-0.45167060092686906,-0.12062894874933099,-1.1537622551771016,-0.6944561982899872,1.0307764064044151,0.010260605106279021,-0.7533802028637858,-0.31169659957845663
375,MEND,MICRUS ENDOVASCULAR CORP,0,5.0,0.0,24.011999999999997,-0.16917556169452003,0.1561201517473792,0.24733430771972223,0.13613728601356778,0.1460510884439578,0.2551677878369319,1.764838380781647,-0.0665092702030151,-0.9701425001453321,0.22926300147656326,-0.7533802028637858,-0.3048122843994795
376,MFLX,MULTI FINELINE ELECTRONIX INC,1,5.0,0.0,129.415,-0.7390145870458887,0.6883452322691183,0.30907977897250455,-1.4649307973167942,-0.8075262714968302,0.3962938808399549,0.34559022477961443,-0.7100200124859126,1.0307764064044151,0.21309167536321752,-0.7533802028637858,-0.23820429166864324
377,MG,"Mistras Group, Inc. ",1,10.0,1.0,152.268,2.1294591187891942,-0.18167574388968374,0.00813955075886878,-0.10090872684734244,0.37273945594674257,0.46624459123623024,0.50415834230201,1.0330407005319173,1.0307764064044151,-0.41242407627519306,-0.7533802028637858,-0.22376264904103493
378,MHGC,Morgans Hotel Group Co.,0,10.0,1.0,278.593,-0.08544214778086325,-0.5631643221963992,-0.14808444202056645,-0.5013715899925492,-1.280608718587447,0.931145800118212,0.005608592005032448,-0.6736064157619899,-0.9701425001453321,-1.3796042939364086,-0.7533802028637858,-0.1439332828776156
379,MIPI,"Molecular Insight Pharmaceuticals, Inc.",0,5.0,0.0,0.325,2.0209561360805157,-0.4959109726841378,0.19525129726462975,0.4888830848356375,-0.12483210970221724,1.0689893734829694,-1.3344902620521988,-0.4463221560532137,-0.9701425001453321,0.5381372596070902,-0.7533802028637858,-0.31978096198754924
380,MJN,Mead Johnson Nutrition Co ,1,5.0,1.0,2882.4,-1.1476026451630272,0.12294083142496896,0.07768595970499052,0.5145959612014659,-0.40183777708061513,1.5111956902455606,0.7053510579882201,-0.6765800995503295,1.0307764064044151,0.24906006396378577,0.8725049101030327,1.50150714793081
381,MKTG,RESPONSYS INC,1,10.0,1.0,94.071,0.03196060044357762,-0.16994594753721703,0.4331529569495606,0.3894330585328231,0.5185905854805756,-0.3758696426734561,-0.43506464068529904,-0.7872470627764007,1.0307764064044151,1.1322216950840354,1.9228117549730455,-0.260539451911508
382,MLNX,"Mellanox Technologies, Ltd.",1,5.0,1.0,48.538999999999994,0.1980042927545721,0.268908947182306,-0.14731114564018621,-0.7360983163985694,2.3273048546492596,-0.8415876973058004,0.7517571295063604,3.0022753131825994,1.0307764064044151,0.49315973746104813,1.2951066756738128,-0.2893127802325277
383,MM,Millennial Media Inc.,1,10.0,1.0,103.678,-0.48801062305735327,1.2086658519181575,0.41035365308657057,1.0130125200426716,-0.18502127689459807,-0.45316058300239437,-0.783100639170541,-0.8741897678429085,1.0307764064044151,1.323387474328965,1.9308969761748427,-0.25446843888374654
384,MNKD,MANNKIND CORP,0,5.0,1.0,500.45996229508194,-0.4016944152091906,-1.59932612992667,0.15884774107895336,0.5562857704548013,1.7072230321246709,-1.2599190199113244,0.7125189955386717,0.7989933055492563,-0.9701425001453321,0.6373887101810239,-0.7533802028637858,-0.003727472684703302
385,MNTA,MOMENTA PHARMACEUTICALS INC,0,5.0,1.0,7.832000000000001,-0.18359938908804116,-0.3750686260035007,0.30784578061834084,-0.07301092922184818,1.5583771105407025,2.799807202968421,-1.604113765634838,0.21181227738395622,-0.9701425001453321,0.39876757788352285,-0.7533802028637858,-0.31503701540699286
386,MOH,MOLINA HEALTHCARE INC,1,9.0,1.0,644.161,0.6825649101412574,-0.28135698082621974,-0.23242853287949647,-1.093534449917199,-1.1317961784803818,0.03498172118286016,-1.8759249404794642,0.2609849156884572,1.0307764064044151,0.051122378389863936,0.4843537427564096,0.08708244425184311
387,MOTR,MOTRICITY INC,0,5.0,1.0,113.695,0.34741433641570424,0.1397549422529734,-0.43832170456262015,2.1845044318489215,1.3057453040916267,-0.14241459387723715,1.8326500989940542,-0.6771089682107613,-0.9701425001453321,1.12052179155408,-0.7533802028637858,-0.24813833193057835
388,MOTV,MOTIVE INC,1,10.0,1.0,97.969,0.7995585263515069,0.6883452322691183,-0.05970695262652318,0.7186329110244818,1.193293106688472,-1.5723021652981277,0.6068816013257776,0.46622903274924465,1.0307764064044151,0.5789417168312476,-0.7533802028637858,-0.258076163810934
389,MPO,"Midstates Petroleum Company, Inc. ",1,2.0,1.0,209.433,0.45514237059933194,-0.8873824318089764,0.29147644185030674,0.8593737267783137,-0.35074153683603504,-0.37442192730589696,0.8049634815715198,0.08686305017471027,1.0307764064044151,-0.6216182749850204,-0.7533802028637858,-0.1876380045389026
390,MPWR,MONOLITHIC POWER SYSTEMS INC,0,5.0,1.0,24.204,0.15241740646001914,1.297314538849288,0.21530836685544896,-0.13284400334477486,-0.7382521962623467,-0.8233695107532331,2.173813474670544,-0.19072347646482762,-0.9701425001453321,0.5074115227123165,0.8379010513892091,-0.3046909526100207
391,MRC,MRC GLOBAL INC.,1,7.0,1.0,4832.432,3.0022753131826,-0.598698084207276,-0.5529189976981401,0.2153347534494097,-0.5636968856545674,0.20001138963062137,2.1956303512924755,0.8992177213056295,1.0307764064044151,0.34400731286081604,-0.7533802028637858,2.733803356586143
392,MRIN,MARIN SOFTWARE INC,0,10.0,1.0,59.558,-1.7120003827135282,0.29188224262454543,0.39469196083088337,-0.06927663414170604,0.8746375486780975,0.04618630275311068,-0.543339257883647,0.4688185206020124,-0.9701425001453321,0.18619954367454766,1.4532853937344805,-0.28234947300312163
393,MRT,MORTONS RESTAURANT GROUP INC,1,8.0,0.0,300.69,-0.7816704753012045,-0.6529871211535608,-0.08039416010136158,0.1881476887440693,-1.0975948847494317,-0.8736631989316256,0.4111516667552857,-0.46644156314896934,1.0307764064044151,-1.5569501429536268,1.2951066756738128,-0.1299693841710011
394,MTDR,Matador Resources Co,0,2.0,1.0,79.244,0.5991435151485341,1.2579630279389091,0.1485355813635588,1.0012111620114441,0.01243106950835537,0.2960470086980525,0.4815028806674124,1.0817753498911746,-0.9701425001453321,0.1778096730443324,-0.7533802028637858,-0.26990917296517924
395,MTSI,"MACOM Technology Solutions Holdings, Inc.",0,5.0,1.0,310.295,0.9960856476278926,0.7106243150902714,-0.8172333213466504,1.0900872456366721,-0.2141807784465987,0.6187108201873371,0.16552773497530265,0.013149903483389567,-0.9701425001453321,1.3766099821359294,0.7766362672592912,-0.12389963501604646
396,MUSA,METALS USA HOLDINGS,1,7.0,1.0,1098.7,2.6557540925342478,0.3681306497258861,-0.3498013576598379,0.7086296706732729,-1.325089546108811,-0.46074292526345845,0.7690369466889285,-1.085585776500888,1.0307764064044151,-0.28755080526316784,1.1398891542349339,0.3743221851309602
397,MXL,MAXLINEAR INC,1,5.0,1.0,51.35,0.2530974274495646,1.3841486371310128,0.7977914841984823,0.5638114380277522,1.548077864074183,0.5937552678761111,0.11484363669665487,0.7494437101914265,1.0307764064044151,0.45291030504312063,1.4532853937344805,-0.2875364070024832
398,MYOG,MYOGEN INC ,0,5.0,1.0,2.343,-0.9174781057490461,0.17621690426457717,-0.1715536907608599,-0.8272947741402388,1.721957460867922,0.044293338526883996,-0.5923392131275868,-0.16255947906333323,-0.9701425001453321,0.6180121022685825,-0.7533802028637858,-0.3185057143254255
399,N,NETSUITE INC ,0,10.0,1.0,67.202,0.5731801733996672,-0.8033105560457572,0.07904826134259181,-1.0385711877897836,-0.3446274376193242,-1.451507353132306,-0.8443280102358779,-1.0911550880662657,-0.9701425001453321,1.8511487183484732,2.9582402020181076,-0.2775189511352952
402,NCIT,"NCI, Inc.",1,10.0,0.0,171.253,-0.48801062305735327,-1.4186479237790608,0.17444804753715903,0.8036185811212181,-0.049328940538582965,-0.09725308636385002,-2.2947307127126035,1.953831242317725,1.0307764064044151,-0.9486933498625,-0.7533802028637858,-0.21176533642189765
403,NCMI,"National CineMedia, Inc. ",0,10.0,1.0,219.3,0.01936259722697901,0.268908947182306,0.41072280731590566,-0.033800830880347854,-0.13029018961544733,-1.0326181891393102,-0.44880359749928317,-1.624699377134934,-0.9701425001453321,-0.8223519465859305,1.1398891542349339,-0.18140268804624904
404,NETL,NETLOGIC MICROSYSTEMS INC,0,5.0,1.0,13.535,-0.48801062305735327,-0.9533660919085546,0.14839312728005208,-1.2307277307010358,-0.01682771278506711,-0.36786799731675013,1.14343835501192,-0.38261485709693444,-0.9701425001453321,-0.27024962958727633,-0.7533802028637858,-0.3114330820982259
405,NEXT,NEXTEST SYSTEMS CORP,0,5.0,1.0,648.447,-0.08544214778086325,-0.4975919572430884,0.02001080919076187,-0.17495956995222703,-1.0406957257629952,0.5448776283340019,-1.4357444280538596,0.05882157023172584,-0.9701425001453321,-0.3575237986162969,-0.7533802028637858,0.08979092367694835
406,NGSX,NeurogesX Inc ,0,5.0,1.0,500.45996229508194,-0.48801062305735327,0.6496256975420058,0.46910395908004315,-0.5919477836341545,0.924316744564729,0.6831163449795925,-0.297900301595802,0.7264573156446197,-0.9701425001453321,-0.36082306973886147,-0.7533802028637858,-0.003727472684703302
407,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",1,8.0,0.0,264.54400000000004,-1.7120003827135282,-1.339171482056073,-0.26562158483004733,0.9721587037442118,-0.8606957800429851,-0.22414159054003263,-2.9973286527929446,-0.9885992767292351,1.0307764064044151,-0.4051938050737502,0.9103296771192144,-0.15281135740941748
408,NHWK,NightHawk Radiology Holdings Inc,0,10.0,1.0,64.062,0.12909107997431746,-0.6529871211535608,0.3680137201489367,-0.21692880082467575,0.4132771040233508,-1.4399015119370733,-0.530124426131219,0.027724140967583237,-0.9701425001453321,0.4581027032498792,1.7061164831599016,-0.27950323144206846
409,NILE,BLUE NILE INC,1,8.0,1.0,128.894,-0.7601901835332818,-1.1268915832036253,0.07166772229971226,-0.09572591639557354,-0.7229568031975369,0.022751791761170034,-0.4660825484176041,0.973988313185159,1.0307764064044151,0.41816603213329434,1.1567942394134962,-0.23853353053483078
411,NLC,Nalco Holding CO,0,5.0,1.0,2766.6,-0.6179059506417213,0.9085943688146892,0.05073009988615463,-0.6176660722012854,1.5654721106120164,1.7087115090431702,1.0978718228091142,0.606314603958885,-0.9701425001453321,-0.31996092213115324,-0.7533802028637858,1.4283289124135017
412,NLSN,Nielsen Holdings plc ,0,10.0,1.0,5126.0,1.0604427906584082,0.20303846608741163,-0.5002625232396356,1.4797250670049231,0.3141602036572925,0.8212650608239143,1.9483667735587298,-0.16773390537840271,-0.9701425001453321,0.5135600335641115,1.0777694594599063,2.9193196626685705
413,NOR,Noranda Aluminum Holding CORP,1,5.0,1.0,769.9,2.7521007156427957,-1.8211049852489227,-1.0009590770275905,1.2407036010831585,-1.0322371774381622,0.8744776545145678,1.598044992940139,0.21702540521946773,1.0307764064044151,0.7105661049035319,-0.7533802028637858,0.1665414956828519
414,NOW,"ServiceNow, Inc. ",1,10.0,1.0,92.641,-0.3685185049722316,0.1535540400891657,0.14156562616953033,0.29379228945917807,1.3784714300698482,-0.0862231188237979,-1.1878236530188702,0.14915735813879324,1.0307764064044151,1.9948998666054245,1.2515085456726782,-0.2614431209684143
415,NPTN,NEOPHOTONICS CORP,1,5.0,1.0,184.139,1.3770958474596673,0.21950006396452185,0.33592315302645015,0.3278981197626205,1.315252554139888,0.880091690097239,1.1466536858172125,0.7840477061528849,1.0307764064044151,-0.3557987634210766,1.107793642704764,-0.20362220392728594
416,NPTT,NPTEST HOLDING CORP,0,5.0,1.0,243.49099999999999,-0.3522029926095117,-0.08795292498901038,-0.06836595432063132,0.5459393944357246,2.055702176391013,0.3322207203091971,0.8704625193188633,3.0022753131825994,-0.9701425001453321,-0.6207430260214194,2.830974076720372,-0.16611551451085008
417,NSE,New Skies Satellites Holdings Ltd. ,0,6.0,1.0,210.67700000000002,-0.18359938908804116,0.6455793979401048,0.2145078637528638,-0.15823939342057153,0.9383617401265676,0.7334285847136969,-0.2891368409089747,0.34275431371862247,-0.9701425001453321,-0.7426687370885378,-0.7533802028637858,-0.18685187565303443
418,NSPH,NANOSPHERE INC,0,5.0,1.0,1.138,-0.5608472402555715,0.6650966787592243,0.2282888673241068,-0.1530302421063497,0.5276651769156183,-0.318709794595391,0.8102413176103683,-1.0358464232802387,-0.9701425001453321,-0.42818639936400266,-0.7533802028637858,-0.31926719769155987
419,NSR,NEUSTAR INC ,1,10.0,1.0,165.00099999999998,-0.3522029926095117,-0.01319912353896012,0.15330591849965838,-0.3904281042487247,1.553312798530098,0.038254830575702746,-0.6118666084645746,-1.554152711577389,1.0307764064044151,-1.074255350712117,1.4138721951969089,-0.21571620281614817
420,NSTC,NESS TECHNOLOGIES INC,1,10.0,1.0,225.768,0.3269639546726043,0.12540986385198874,-0.08236640913162525,-0.4626706708818716,0.3490408089389771,1.1474468924727332,1.1213087218564564,-0.2842816001239388,1.0307764064044151,-0.6778436203394645,-0.7533802028637858,-0.17731532338885744
421,NSTR,"Northstar Neuroscience, Inc.",0,5.0,1.0,500.45996229508194,-0.8708226048621427,-0.27492779460022715,0.42725929833243315,0.0764275578245835,0.713303237743894,-0.6905770058335263,0.4546892405336364,0.101055512802437,-0.9701425001453321,-0.18955131908918796,1.3951880551301743,-0.003727472684703302
422,NTGR,"NETGEAR, INC ",0,5.0,1.0,237.331,-0.05854314036566046,-0.10001802315392015,-0.0296638838082343,-0.24978996552721208,-0.6760765303318138,-0.3308304692952093,0.4678764083730607,-0.7533212569794221,-0.9701425001453321,0.07223495643145476,1.8469577663045145,-0.17000824275598497
423,NURO,"NeuroMetrix, Inc.",0,5.0,1.0,9.168,-0.7601901835332818,-2.707953949279297,-0.44915632693910496,-0.912755971810045,-1.199750361332659,0.4036982748502831,-0.9256847668671605,0.1567111386805855,-0.9701425001453321,0.05513485137179159,-0.7533802028637858,-0.314192748372009
424,NVT,NAVTEQ CORP,1,10.0,1.0,273.623,-0.11283474241225817,-1.1461807037999265,0.18561255279699995,0.1268713243532983,0.5760663621837084,2.012696943076664,0.8427388578130247,1.4699973278471845,1.0307764064044151,-1.0586378826205192,0.3911593064805527,-0.1470740068026676
425,NXPI,NXP Semiconductors N.V. ,0,5.0,1.0,2843.0,-0.05854314036566046,1.2905593622470126,-0.30668845530953004,1.1088818061145038,-0.624541257363871,0.6138233723375293,3.0022753131826008,-1.7446816216169956,-0.9701425001453321,1.3203717423125592,-0.7533802028637858,1.4766088536356292
426,NXST,NEXSTAR BROADCASTING GROUP INC,0,6.0,1.0,133.839,2.391343090032064,-1.269405636735747,-0.22082918882507735,-0.09970869271133702,-0.6627535685240421,-2.932441785637314,-0.14084482086219993,-0.9122955186261301,-0.9701425001453321,-0.8148168085133635,-0.7533802028637858,-0.23540860501986455
427,NXTM,"NxStage Medical, Inc.",0,5.0,1.0,1.885,-0.22772638067242382,-0.0027289542407452545,-0.20013250379338246,0.42605884051912685,-1.108914149850722,-0.2621866157875186,0.11169493114307487,-1.4160299817953454,-0.9701425001453321,-0.04167546102599274,-0.7533802028637858,-0.3187951411981969
428,NZ,NETEZZA CORP ,0,5.0,1.0,53.851000000000006,0.03196060044357762,0.6922746282918711,0.08936552530111425,0.10810238216508061,-0.6210379594986617,0.4303844270071997,-0.3031944427058444,-0.49507546197670277,-0.9701425001453321,0.9844139976593667,1.5915519026818201,-0.2859559340575023
429,OAS,Oasis Petroleum Inc,0,2.0,1.0,37.755,-0.15488976347420685,1.247841526869561,-0.20683887922168284,0.8717413484026623,0.2960726598021638,-0.30368363722403136,0.995360491256623,0.07326878034276424,-0.9701425001453321,-1.0540880918126576,-0.7533802028637858,-0.29612758240712744
430,OCLS,"Sonoma Pharmaceuticals, Inc. ",0,5.0,0.0,2.5839999999999996,0.8511685136627279,0.2958206797514412,-0.1507337104877917,0.7714171545682995,0.3467394576402218,-0.02309072277713838,0.9705340238535057,-0.05463424495021411,-0.9701425001453321,0.014077605284627356,-0.7533802028637858,-0.31835341765219866
431,OCNF,OCEANFREIGHT INC.,0,6.0,1.0,500.45996229508194,-2.9635039053402554,0.710316947586309,0.908484608634048,-0.5640043644570792,-1.3053992372643033,-0.8437895539794914,-0.4414999925047968,1.4918542389321285,-0.9701425001453321,-2.597198515380308,-0.7533802028637858,-0.003727472684703302
432,ODMO,Odimo INC,0,8.0,1.0,52.244,0.9080460413892989,0.7209252265086047,-1.298128620757824,-0.3268057971749546,-1.6446233262539474,-1.9136992969699267,-0.9301414490034208,-0.09711142867029961,-0.9701425001453321,-0.9696225717195615,-0.7533802028637858,-0.2869714558578159
433,OESX,"ORION ENERGY SYSTEMS, INC.",0,5.0,1.0,33.28,0.05684208511069731,-0.8044805830546343,-0.6520051951749415,0.45974495304151336,-0.5268786407075244,-0.11861089941734956,0.558805489776975,-0.9630426694844294,-0.9701425001453321,-0.2504674126952883,-0.7533802028637858,-0.2989554978124811
434,OLED,"CAMBRIDGE DISPLAY TECHNOLOGY, INC.",0,10.0,0.0,10.68,0.2638762072850816,0.8886320614208896,-0.08772001796623269,0.9672819924010772,-0.6661544379462194,-0.6035824997476688,-0.7730634218423268,-0.7277264461007986,-0.9701425001453321,1.4425207038629964,-0.7533802028637858,-0.3132372605300214
435,OMER,OMEROS CORP,0,5.0,1.0,1.17,2.538783993065703,-0.18167574388968374,0.2691691939802692,-0.3889783408973494,0.8939853389958181,1.3299407938092345,-0.07108093308668575,0.4693611805100758,-0.9701425001453321,-0.3612195636010334,-0.7533802028637858,-0.31924697572665006
