,C1,C4,T3_,T4_,T5_,S1_,S2_,S3_,C3_,C5_,C6_,Imputed_C7,I1,I2,C3_,Imputed_C2,Imputed_C7,Y1,Y2
222,4.454347296253507,-0.037189715,2.386049276412157,0.7165775401069518,0.047500397603774586,-5.162826383221505,-4.652000759455514,0.009224407570375869,0,1.7130757639076355,0.0,1737.01,EXPR,"EXPRESS, INC.",0,1.0,1737.01,1,0
223,4.941642422609304,-0.014565682,2.4794151120279606,0.532258064516129,0.0619935170178282,-4.675669169096129,-4.977950040969063,0.01539708265802269,0,1.779766377204413,2.19158741684435,41.419,EYET,EYETECH PHARMACEUTICALS INC,0,1.0,41.419,0,1
224,4.330733340286331,0.017113521,2.4447000731545243,0.6365979381443299,0.05164056674123788,-5.255260734226365,-4.861771817164916,0.011651752423564504,1,0.602958105485999,1.8420157493201932,78.706,FACE,"PHYSICIANS FORMULA HOLDINGS, INC",1,1.0,78.706,0,1
225,5.484796933490655,-0.041430293,2.324578180807458,0.6573556797020484,0.042266551026308184,-5.951510231600949,-4.689268519151038,0.009193408499566348,0,1.0328009792123618,0.0,48.672,FANG,"Diamondback Energy, Inc. ",0,1.0,48.672,1,0
226,4.672828834461906,-0.082255882,2.5223963699302874,0.6655629139072847,0.049132947976878616,-5.028728871856017,-5.084298723010828,0.012327474342338092,1,1.6244782801142914,1.7710976153043514,3711.0,FB,Facebook Inc,1,1.0,3711.0,0,1
227,4.709530201312334,0.020595748,2.4727365288635523,0.5760869565217391,0.05603898364079359,-4.9774301212788,-4.336108008583441,0.011277410372432998,1,0.63139867588834,2.811442217672497,994.3,FCL,"Alpha Natural Resources, Inc.",1,1.0,994.3,0,0
228,6.767343125265392,0.04943393,2.4288683163958376,0.6884779516358464,0.05478406108327368,-5.137948204986754,-4.516410556804932,0.00868527797661656,0,1.6761465022684587,0.0,345.99699999999996,FFN,FriendFinder Networks Inc. ,0,0.0,345.99699999999996,1,0
229,4.5217885770490405,-0.052638160999999996,2.3378300919286232,0.7747524752475248,0.04441858873451509,-5.478656084498773,-4.889049582879668,0.011087536787351995,0,1.8446589229153976,2.274366019525953,36.216,FIO,"FUSION-IO, INC.",0,1.0,36.216,0,1
230,4.90527477843843,-0.044362622000000004,2.475986394667906,0.6532567049808429,0.05192909280500521,-5.369248656594682,-4.569994970040189,0.012095933263816475,0,1.3877617415294636,2.4871131731971623,44.926,FIRE,SOURCEFIRE INC,0,1.0,44.926,0,1
231,4.5217885770490405,0.023492497,2.470305085585412,0.6191446028513238,0.041761878496572376,-5.229140654634057,-5.10484293795648,0.011898195571664959,1,1.7249704088485727,1.8420157493201932,197.18900000000002,FIVE,"FIVE BELOW, INC ",1,1.0,197.18900000000002,0,1
232,5.497168225293202,0.055238788,2.407497694546401,0.6138613861386139,0.05434840924942325,-5.515523325195493,-4.796058836318174,0.009871774236815279,1,1.8262548546306692,0.0,354.07300000000004,FLT,FLEETCOR TECHNOLOGIES INC ,1,1.0,354.07300000000004,1,1
233,3.828641396489095,-0.011098404,2.415472780846414,0.7763975155279503,0.054114003515526914,-5.07743635443171,-4.69688759758808,0.011927680589269272,1,1.4828798582703262,1.8420157493201932,92.31700000000001,FLTX,Fleetmatics Group Ltd,1,1.0,92.31700000000001,0,1
234,5.37989735354046,-0.00141265,2.419926578583029,0.6666666666666666,0.04719201170260128,-5.372420446321885,-4.686146145049702,0.00896775424537302,1,1.378727836447629,0.0,441.099,FN,Fabrinet ,1,1.0,441.099,1,1
235,4.919980925828125,-0.00386253,2.2476276593077165,0.672,0.04708577246118605,-5.077467102007779,-4.692621281102349,0.008399083736319674,1,1.4785646524142058,0.0,14.685,FNET,"Fortunet, Inc. ",1,0.0,14.685,1,1
236,4.127134385045092,0.00586084,2.4947386550973887,0.5590778097982709,0.055074183976261126,-5.126935749792416,-4.669510902753541,0.01744807121661721,0,1.4922038960390573,0.0,500.45996229508194,FOLD,AMICUS THERAPEUTICS INC,0,1.0,500.45996229508194,0,0
237,4.330733340286331,0.010983106000000001,2.4638960542128463,0.5336134453781513,0.05700356272267017,-5.180471828938447,-4.797479576682341,0.011625726607912995,0,1.5909716105239584,1.9740230337485711,2.585,FOXH,"FOXHOLLOW TECHNOLOGIES, INC",0,1.0,2.585,0,1
238,4.543294782270004,0.019769381000000003,2.3479088532324397,0.7419354838709677,0.04435405771838079,-5.402967952846284,-4.931621140054081,0.010071663761379043,1,1.470769232230013,2.371262202993375,79.367,FRAN,Francesca's Holdings CORP,1,1.0,79.367,0,1
239,5.755742213586912,-0.006417681999999999,2.3973870920333855,0.4749034749034749,0.05638297872340425,-5.3795428064706226,-4.568612590254294,0.008865248226950355,1,0.3343394495612454,0.0,262.843,FRP,FAIRPOINT COMMUNICATIONS INC ,1,1.0,262.843,1,0
240,4.6443908991413725,-0.019102443,2.5096813517070076,0.7224770642201835,0.05932674920016692,-5.030159757273813,-4.272640292797193,0.010815134232855753,0,1.7072886157699443,0.0,4458.0,FSL,"Freescale Semiconductor, Ltd.",0,1.0,4458.0,1,1
241,4.941642422609304,0.042603242,2.4475406872128183,0.7409420289855072,0.04660966631041444,-5.1569200670865545,-4.5005224287353505,0.01187507421921387,0,1.2439712342099152,2.2314431669405645,48.063,FSLR,"FIRST SOLAR, INC.",0,1.0,48.063,0,1
242,4.605170185988092,-0.024071642999999997,2.488937858320337,0.5778364116094987,0.055049801863553606,-5.3805401647903635,-4.893245038434567,0.013387597729463425,1,1.092588025331276,0.0,58.015,FSTC,FASTCLICK INC,1,1.0,58.015,1,0
243,4.356708826689592,0.006385607,2.3517499371842443,0.720164609053498,0.0414004914004914,-5.826491628648641,-5.40723319840814,0.0068796068796068794,0,0.6330008397031264,0.0,397.06,FTD,"FTD Group, Inc.",0,1.0,397.06,0,1
244,4.605170185988092,0.067485346,2.477621641332289,0.6573426573426573,0.04940233977619532,-5.163388172056683,-4.788000519185796,0.01201678535096643,1,1.6392913353483816,2.924017738212866,211.791,FTNT,FORTINET INC,1,1.0,211.791,0,0
245,4.727387818712341,0.000994497,2.434533442404145,0.6646706586826348,0.04183595036784891,-5.073747359733268,-4.710079380303565,0.010651147468979905,1,1.0384701565336856,2.320794416806389,92.40899999999999,FUQI,"FUQI INTERNATIONAL, INC.",1,0.0,92.40899999999999,0,1
246,4.418840607796598,-0.053282170999999996,2.472679877520879,0.5616224648985959,0.04770967318545741,-5.1097590099839145,-4.904159768320614,0.012075075469221683,1,1.766145006964301,0.0,617.977,G,Genpact LTD ,1,1.0,617.977,1,1
247,3.6375861597263857,-0.019194815,2.4527876067992294,0.6036269430051814,0.035192884076186794,-5.352244943267177,-5.183622230831384,0.009088272261432852,0,0.5596157879354227,0.0,500.45996229508194,GASS,StealthGas Inc.,0,0.0,500.45996229508194,1,0
248,5.198497031265826,0.029860707,2.4409558971244656,0.7030651340996169,0.05380513814832768,-5.222721685018948,-4.769715632141783,0.01054289869122637,0,1.2372733922422825,1.9258567855541788,16.396,GEVO,"Gevo, Inc. ",0,1.0,16.396,0,1
249,4.07753744390572,0.02754865,2.4692514870644087,0.5245398773006135,0.06038487060384871,-5.166113995367033,-4.496497312217282,0.012342402123424022,1,1.0742574929596704,1.805165505978112,1565.406,GGL,Goodman Global Inc ,1,1.0,1565.406,0,1
250,5.236441962829949,0.045262646,2.4582283335229755,0.3936632483555226,0.05457122608079376,-5.01846173034572,-4.7307796578939385,0.009685802031656036,1,1.5652092886023299,0.0,312.796,GGS,Global Geophysical Services Inc ,1,1.0,312.796,1,0
251,4.290459441148391,0.04125354,2.478970428353428,0.6124721603563474,0.04145620890117221,-4.576332420033691,-4.92773030687158,0.01000667111407605,1,0.9905698864820153,2.5543647746451774,99.63,GGXY,"GOLF GALAXY, INC.",1,1.0,99.63,0,1
252,4.330733340286331,-0.024693937000000003,2.447767176086173,0.580952380952381,0.04558706599522926,-5.057571889616365,-5.122110410753936,0.009673999469917838,0,1.5804707542568193,0.0,0.327,GHDX,GENOMIC HEALTH INC ,0,1.0,0.327,1,0
253,4.844187086458591,0.039421514,2.4293832931367363,0.5842293906810035,0.0498793242156074,-4.789908175693674,-4.234911333614546,0.00951997854652722,1,1.4271163556401458,0.0,2260.728,GKIS,"PILGRIM'S PRIDE CORP OF GEORGIA, INC. ",1,1.0,2260.728,1,1
254,4.290459441148391,0.038019997,2.488891780515308,0.7059961315280464,0.052934621099554234,-5.612261716086954,-5.2238910413380895,0.0079247152055473,1,0.9839599748434488,0.0,66.471,GLOG,GasLog Ltd.,1,1.0,66.471,1,0
255,4.532599493153256,0.017658788999999998,2.3641925672589026,0.6333333333333333,0.04828895215765087,-5.43657315852551,-4.663383270292028,0.012560710098810919,0,1.359847886926718,1.6565038123598101,46.166000000000004,GLUU,GLU MOBILE INC,0,1.0,46.166000000000004,0,1
256,4.574710978503383,0.023128231000000003,2.0934229012585748,0.7428571428571429,0.0460710944808232,-5.089937708346024,-4.970749191080905,0.014109759900218273,1,1.2502577263953765,0.0,438.135,GMAN,"Gordmans Stores, Inc.",1,1.0,438.135,1,1
257,4.844187086458591,-0.00103339,2.4732408146537974,0.6809045226130653,0.05375053579082726,-5.144840479279424,-4.429874251324839,0.012430347192456065,1,2.383852897978361,0.0,331.478,GMED,GLOBUS MEDICAL INC,1,1.0,331.478,1,1
258,4.343805421853684,-0.036866733,2.4925213728653914,0.5357142857142857,0.0567681822103356,-5.123877709291485,-4.314559096969498,0.011301872142179276,0,2.01793896738839,0.0,41.98,GMET,"GeoMet, Inc. ",0,1.0,41.98,1,0
259,4.330733340286331,-0.008501909,2.4646092402886253,0.6024096385542169,0.04537052596202319,-4.548179825253319,-4.740070833063425,0.011930767938161653,0,0.8476602401345782,1.8820720577620569,357.441,GMTN,GANDER MOUNTAIN CO ,0,1.0,357.441,0,1
260,4.248495242049359,0.004195600000000001,2.4390138872485134,0.6509090909090909,0.05245460659045057,-4.888602168159106,-4.339242880390873,0.009818426361802286,0,0.9355400944681871,0.0,0.9990000000000001,GNMK,"GenMark Diagnostics, Inc.",0,0.0,0.9990000000000001,1,0
261,4.6443908991413725,0.050257357999999995,2.49133685483373,0.720682302771855,0.05461665292662819,-5.49141399650995,-4.6159452591560495,0.013946139049189338,0,1.4589668212762565,0.0,0.623,GNOM,COMPLETE GENOMICS INC ,0,1.0,0.623,1,0
262,4.736198448394496,-0.054119919,2.432186922740031,0.6183745583038869,0.04652628924473585,-5.183045220911125,-4.4194081625966355,0.009834825368805951,1,1.2520585680826863,0.0,588.248,GNRC,GENERAC HOLDINGS INC.,1,1.0,588.248,1,0
263,4.532599493153256,-0.037222282999999995,2.4431912759922367,0.6347438752783965,0.03889830508474576,-5.201467540558119,-4.613680875656,0.009491525423728813,1,0.9473161603588266,0.0,323.79400000000004,GOLF,GOLFSMITH INTERNATIONAL HOLDINGS INC,1,1.0,323.79400000000004,1,0
264,4.718498871295094,-0.026448767,2.4663964524681035,0.6694386694386695,0.050033454761727755,-5.272702227111322,-5.0409006130539975,0.01204371422199093,1,2.6271416952589486,0.0,1465.934,GOOG,GOOGLE INC.,1,1.0,1465.934,1,0
265,5.043425116919247,0.008862655,2.49795173173441,0.6018376722817764,0.05713930811750823,-4.977106459532604,-4.915952036379274,0.010558350413017824,0,2.846098026634757,2.6034991753306884,1610.43,GRPN,"Groupon, Inc.",0,1.0,1610.43,0,1
266,4.68213122712422,-0.006352244,2.444187859476516,0.5230566534914362,0.05270389096504726,-5.366305812199578,-4.379611439735454,0.009507584084414157,1,2.238942085431141,0.0,127.147,GSAT,"Globalstar, Inc. ",1,1.0,127.147,0,0
267,5.365976015021851,0.05204085,2.4283873967728806,0.7296511627906976,0.055347871235721706,-4.9754365571303625,-4.542775706213709,0.011993769470404984,0,0.9603597827108781,0.0,500.45996229508194,GSE,"GSE Holding, Inc. ",0,0.0,500.45996229508194,1,1
269,4.356708826689592,0.056994918,2.4550642775553033,0.6723716381418093,0.041688244432936304,-5.29710974111015,-5.000843924966977,0.009580528223718281,1,0.6752081027328452,0.0,189.426,GTEC,"SOTERA DEFENSE SOLUTIONS, INC.",1,0.0,189.426,1,1
270,4.442651256490317,0.013148884,2.462663449496494,0.5707547169811321,0.0630744278248333,-5.325536144321572,-4.5438355664201815,0.018742115696521896,0,1.4790395834698495,0.0,500.45996229508194,GTOP,GENITOPE CORP ,0,0.0,500.45996229508194,1,1
271,4.709530201312334,-0.023438008,2.484844659844506,0.5154639175257731,0.06813839949055402,-5.090359648713567,-4.545632473271895,0.020044915666782265,0,1.5160528524709656,1.5285535436643993,500.45996229508194,GTXI,GTX INC,0,1.0,500.45996229508194,0,0
272,4.48863636973214,-0.014063667,2.468382076552342,0.5193370165745856,0.05768123097177651,-5.621141697952539,-4.229181599296971,0.009215831481938616,1,1.48432878135476,0.0,39.505,GUID,"Guidance Software, Inc.",1,1.0,39.505,1,1
273,5.308267697401205,0.049162802,2.504439227435439,0.6494565217391305,0.05959855892949048,-4.627549470210999,-4.877361268607371,0.010910962429233145,1,1.4295902668728548,0.0,89.839,GWAY,GREENWAY MEDICAL TECHNOLOGIES INC,1,1.0,89.839,1,1
274,4.51085950651685,0.002007599,2.493978104828719,0.6470588235294118,0.055751971716072886,-5.165330043577849,-4.480151032667081,0.011694316018493337,0,1.1390687763988958,2.371262202993375,24.018,GXDX,GENOPTIX INC,0,1.0,24.018,0,1
275,4.356708826689592,-0.027255579,2.404235448433295,0.6348448687350835,0.04604869713797522,-5.378787333360736,-3.807993188414727,0.011362665527552327,1,1.4066971237023587,1.739464085489495,5257.2721502727745,HCA,"HCA Holdings, Inc.",1,1.0,30683.0,0,1
276,5.58724865840025,-0.032710696000000004,2.399933008433324,0.6039215686274509,0.04288334038651432,-5.465102184192862,-4.755425701681706,0.009310198899703767,1,1.6972430356265307,0.0,89.734,HCCI,"Heritage-Crystal Clean, Inc. ",1,1.0,89.734,0,1
277,4.6913478822291435,-0.00386253,2.457777996301615,0.48089171974522293,0.046583850931677016,-5.211457493232661,-4.45768569085628,0.009165277988183609,0,1.2031820734949834,2.320794416806389,600.21,HEES,"H&E Equipment Services, Inc. ",0,1.0,600.21,0,1
278,4.48863636973214,-0.008606368,2.40348075279643,0.4910394265232975,0.04933179343342683,-5.876416737895069,-4.797607076523139,0.01072430292031018,0,1.0020766344671523,0.0,3.25,HEM,HEMOSENSE INC,0,1.0,3.25,1,1
279,4.709530201312334,0.007191348,2.4479986422991162,0.6012145748987854,0.048170634286627254,-5.54310258937402,-4.800193899255011,0.010784470362677745,0,1.1900563088472056,1.739464085489495,500.45996229508194,HERO,"HERCULES OFFSHORE, INC.",0,1.0,500.45996229508194,0,0
280,4.532599493153256,0.036830797,2.514699343925002,0.5696517412935324,0.06573725450290017,-5.049754251970894,-4.849083556508743,0.008853159662155287,1,1.235210972342098,0.0,900.424,HGG,"hhgregg, Inc.",1,1.0,900.424,1,1
281,5.176149732573829,-0.049862597,2.4544442736814913,0.6291208791208791,0.04610951008645533,-5.03839456373053,-4.918849413080748,0.010189378344997942,1,0.9419605281889978,0.0,58.097,HIRE,HIRERIGHT INC,1,1.0,58.097,1,0
282,4.356708826689592,0.059454155,2.483937523055957,0.5364583333333334,0.0550098231827112,-5.133835727882413,-4.903312069270581,0.012006112202575856,1,1.8239751129048272,2.371262202993375,61.67100000000001,HITT,HITTITE MICROWAVE CORP,1,1.0,61.67100000000001,0,1
283,4.584967478670572,-0.012692392,2.4071051609390666,0.5303430079155673,0.04891846921797005,-5.2354441247295265,-4.843965258596103,0.011425402107598447,1,1.4367091082191654,2.8655216231663623,43.95,HLYS,"Heelys, Inc. ",1,1.0,43.95,0,1
284,4.5217885770490405,0.026883961,2.4842029059665567,0.5447470817120622,0.05826645264847512,-5.518255786913298,-4.282784315527991,0.014285714285714285,0,1.1904707970906283,0.0,500.45996229508194,HNSN,HANSEN MEDICAL INC,0,1.0,500.45996229508194,0,1
285,3.091042453358316,-0.061199507,2.4373208276481244,0.5350194552529183,0.048348139353993534,-5.449484006717479,-4.74685808220299,0.008310476112498464,1,0.9347638155881197,0.0,121.70299999999999,HOO,CASCAL N.V.,1,1.0,121.70299999999999,1,0
287,4.6443908991413725,-0.039954233,2.429411553497596,0.7443609022556391,0.05042192621521724,-5.678918078604412,-4.985770898044468,0.012901876002510635,0,1.1532293797848798,0.0,500.45996229508194,HPTX,HYPERION THERAPEUTICS INC ,0,0.0,500.45996229508194,1,1
288,5.902633333401366,-0.010885934,2.32733955602631,0.670863309352518,0.04237732878509577,-5.719918256565605,-4.6415086752150145,0.005575964313828391,1,1.5688152807558025,2.7144176165949063,602.749,HPY,HEARTLAND PAYMENT SYSTEMS INC,1,1.0,602.749,0,1
289,5.342334251964811,-0.022585781,2.3957229798491735,0.7,0.04986750180679354,-5.459424923169027,-5.022997589456895,0.006905966433791055,1,0.9296150081312601,0.0,980.328,HRZ,"Horizon Lines, Inc. ",1,1.0,980.328,1,1
290,4.74493212836325,-0.014905423999999999,2.3416211017305533,0.6862745098039216,0.050921930168693605,-5.427542626075066,-4.555054516859305,0.009101608473911338,1,1.1142613463245865,2.449986525148223,856.763,HS,"HealthSpring, Inc. ",1,1.0,856.763,0,1
291,4.8283137373023015,0.026883961,2.4403307307779687,0.6564673157162726,0.05276885100833683,-5.474648796076442,-4.6417396731413385,0.011457314517255833,1,1.2902488319622263,0.0,5257.2721502727745,HTZ,HERC HOLDINGS INC,1,1.0,7469.2,1,1
292,4.3694478524670215,0.009124591,2.3939993477143955,0.6560077519379846,0.05834794118699245,-4.996532792289604,-4.1070533178661055,0.010481880299073446,0,1.2975662268533579,1.6565038123598101,5257.2721502727745,HUN,Huntsman CORP ,0,1.0,11485.0,0,1
293,5.030437921392435,0.024642172,2.3971737336573926,0.7197452229299363,0.05284343069460213,-5.777549118722849,-5.307545489477113,0.008153576220456187,0,1.1808654745105616,0.0,110.294,HURN,Huron Consulting Group Inc.,0,1.0,110.294,0,1
294,5.214935757608986,0.03686689,2.4435373507311864,0.6711409395973155,0.05515257628814407,-5.297817241506355,-4.797041953593865,0.013631815907953976,0,0.9321640810304452,0.0,640.138,IBI,"INTERLINE BRANDS, INC./DE ",0,1.0,640.138,1,1
295,4.941642422609304,0.051895160999999995,2.4835111474542657,0.5761589403973509,0.051885941165854536,-5.169942723035763,-5.022618008278904,0.015881609817722433,1,1.01963798459013,0.0,177.218,ICFI,"ICF International, Inc. ",1,1.0,177.218,1,1
296,3.6109179126442243,-0.039903189,2.5441055131967203,0.6842105263157895,0.06140350877192982,-4.830689291815418,-4.8580882660035325,0.014955421340235836,1,1.1463532041559183,1.9258567855541788,1.805,ICPT,INTERCEPT PHARMACEUTICALS INC,1,1.0,1.805,0,1
297,4.543294782270004,-0.019999416000000002,2.4172601528518025,0.6292134831460674,0.061839956450734895,-5.555794301167856,-4.505268199167384,0.011486118671747415,0,1.9012695335879588,0.0,90.16,ICXT,ICX TECHNOLOGIES INC,0,1.0,90.16,1,0
298,4.9344739331306915,0.019074146,2.333751513078874,0.7253886010362695,0.03191896024464832,-5.128561688651889,-4.9249627334106485,0.011850152905198776,1,0.9578164787026533,0.0,65.093,IFO,INFOSONICS Corp ,1,0.0,65.093,0,0
299,6.118097198041348,-0.022858005,2.4496756855043347,0.6045714285714285,0.05563030006523157,-5.151743543510334,-3.95059161552604,0.0179998369210698,0,1.3132058931336015,2.087064022423232,66.676,IKAN,"IKANOS COMMUNICATIONS, INC.",0,1.0,66.676,0,1
300,4.7535901911063645,0.050248012,2.48191716682007,0.7509433962264151,0.05541416011105969,-4.959226319218091,-4.751586954439847,0.009524911306493907,0,1.4997237718733962,0.0,140.69899999999998,IL,"IntraLinks Holdings, Inc. ",0,1.0,140.69899999999998,1,0
301,4.882801922586371,0.039421514,2.4672952199957856,0.6392572944297082,0.04583666933546837,-5.520660597691477,-4.732203237327207,0.011709367493995195,0,1.343371514235914,2.027400665191134,25.429000000000002,ILSE,INTRALASE CORP ,0,1.0,25.429000000000002,0,1
302,4.718498871295094,-0.050974646,2.4474126248523738,0.7148846960167715,0.046273546273546275,-5.3018726827503135,-4.780147768526287,0.012558012558012558,0,-0.1255685364625203,0.0,42.674,IMI,INTERMOLECULAR INC ,0,1.0,42.674,1,0
303,4.867534450455582,0.02209238,2.472521919002065,0.625,0.052968568102444706,-5.229712618489206,-4.9474801508049895,0.010593713620488941,0,1.296261742955756,0.0,2.9739999999999998,IMMC,IMMUNICON CORP,0,1.0,2.9739999999999998,1,1
304,4.718498871295094,0.039048478,2.428530661765074,0.6982758620689655,0.05580812039504625,-5.669724170883639,-5.023097005958587,0.010189684903589905,1,0.7535982686036884,0.0,8.783999999999999,INCX,LOCAL Corp,1,0.0,8.783999999999999,1,0
305,4.77912349311153,-0.067296178,2.5023865536157652,0.6282722513089005,0.055612244897959184,-5.0630032796135716,-4.820689812191642,0.012959183673469387,1,1.940368560874474,0.0,84.804,INET,"INTERNET BRANDS, INC. ",1,1.0,84.804,1,0
306,4.532599493153256,0.018783088,2.486682162972861,0.5502008032128514,0.05807650611739198,-5.084040638512531,-4.7124770820800475,0.014557844200092922,0,1.2525120798825946,0.0,1.0959999999999999,INHX,"INHIBITEX, INC.",0,1.0,1.0959999999999999,1,1
307,5.043425116919247,0.07023428400000001,2.414950740217228,0.6073717948717948,0.047407019381875325,-5.573333354859164,-4.924246164093249,0.00857778941854374,0,1.458290846128962,2.656646422956528,136.136,INPC,INPHONIC INC,0,1.0,136.136,0,1
308,6.226536669287466,0.015450982,2.474825196410398,0.7021276595744681,0.058974558468839956,-5.0918846736431105,-5.07930589143625,0.009725355948027698,1,2.0709390855250405,0.0,79.556,INVN,InvenSense Inc,1,1.0,79.556,1,1
309,4.584967478670572,0.01972689,2.3286839374552932,0.5844155844155844,0.04272678475577026,-5.5284633703914645,-5.584033221546275,0.00880300590445518,1,1.4246048531816795,1.805165505978112,76.87,INWK,INNERWORKINGS INC,1,1.0,76.87,0,1
310,4.795790545596741,-0.00425734,2.4843027200221792,0.6,0.05742280961604193,-4.845783437994858,-4.845783437994858,0.016178648741027687,0,1.2177211413368674,0.0,500.45996229508194,IOMI,"INTERCELL USA, INC.",0,1.0,500.45996229508194,1,0
311,5.198497031265826,0.026413281,2.4185326791611477,0.6056338028169014,0.045177736864466786,-5.817819525792924,-4.855008778283876,0.007364395977906812,1,2.126702901769192,3.4199518933533937,92.83,IPAS,IPASS INC ,1,1.0,92.83,0,1
312,4.990432586778736,-0.09267073076687746,2.4462466818861945,0.674863387978142,0.05368289637952559,-5.639892391885671,-4.46331856174785,0.00950734658599827,0,1.0467661424308035,0.0,190.002,IPCM,"IPC Healthcare, Inc. ",0,1.0,190.002,0,1
313,5.655991810819852,-0.001710115,2.475934729992333,0.6966292134831461,0.04922279792746114,-5.196732221113088,-5.076587909271025,0.010009420631182289,1,0.3414197055792649,0.0,6.154,IPDN,"Professional Diversity Network, Inc.",1,0.0,6.154,1,0
314,4.820281565605037,-0.014063667,2.47602982336158,0.5704845814977973,0.046800136892539354,-5.132211448833276,-4.684186726306316,0.010352498288843258,1,1.561187166086046,2.39821067139974,96.385,IPGP,IPG PHOTONICS CORP,1,1.0,96.385,0,1
315,4.997212273764115,0.050257357999999995,2.5410316857688113,0.6324435318275154,0.05559040301082013,-4.987692108220633,-4.4563879531111015,0.014583660028226439,1,1.26316452459659,2.087064022423232,58.852,IPHI,INPHI Corp,1,1.0,58.852,0,1
316,4.663439094112067,-0.006352244,2.4392261593451727,0.532967032967033,0.048863460646358436,-4.688491288895009,-4.269117750740713,0.010437606308953146,1,0.8463416712220441,0.0,535.328,IPHS,"Innophos Holdings, Inc. ",1,1.0,535.328,1,1
317,4.820281565605037,0.017209258999999998,2.470505662627747,0.6513157894736842,0.051767465237058136,-5.2285987853689235,-4.497132740506841,0.011475959122131011,1,0.9141968612562964,2.4264275032025866,213.459,IPI,"Intrepid Potash, Inc. ",1,1.0,213.459,0,1
318,5.056245805348308,0.06699643599999999,2.4070964728215847,0.5054945054945055,0.05685422295313051,-5.522989161267896,-4.718616345597726,0.008340185598496417,0,1.077782105617297,1.8820720577620569,115.81299999999999,IPMT,"iPayment, Inc.",0,1.0,115.81299999999999,0,1
319,4.31748811353631,-0.04314028,2.477288896254398,0.726998491704374,0.05908138911889338,-4.636386393308272,-4.946084596324428,0.01894695825824363,0,1.7395487762827042,0.0,36.102,IRWD,IRONWOOD PHARMACEUTICALS INC,0,1.0,36.102,1,1
320,4.653960350157523,-0.006315605,2.360814611886641,0.6274900398406374,0.044753086419753084,-5.758270659940271,-5.182906515036709,0.00968013468013468,0,1.9802692082626248,2.353953102676801,21.083000000000002,ISLN,"Isilon Systems, Inc.",0,1.0,21.083000000000002,0,1
321,4.77912349311153,0.043750230999999994,2.431610987330399,0.6497975708502024,0.0580754245387047,-6.052309732833703,-5.029409265901291,0.008895096669852238,1,0.9773558176132889,2.46621207433047,126.449,ITC,ITC Holdings Corp. ,1,1.0,126.449,0,0
322,5.043425116919247,0.033730031,2.4622641124002023,0.6196473551637279,0.057068482178614335,-5.402477161629344,-4.814690496727225,0.012715258309971967,0,1.3844669257097966,0.0,33.718,ITLN,INTELLON CORP ,0,1.0,33.718,1,1
323,5.123963979403259,0.092895805,2.4611893419996513,0.6177105831533477,0.045482645941888195,-6.002386824138836,-4.498309427362561,0.010244634814095205,1,1.4878463030020874,2.5543647746451774,45.494,IVII,INTERVIDEO INC,1,0.0,45.494,0,1
324,5.407171771460119,0.047434549000000006,2.4303796181815187,0.6289978678038379,0.04598329299711141,-5.397460317284716,-4.67041158504909,0.011866656257319072,1,0.47932154332547927,0.0,205.50900000000001,IWA,IOWA TELECOMMUNICATIONS SERVICES INC,1,1.0,205.50900000000001,0,1
325,5.278114659230517,-0.021551775,2.4128823446475893,0.6435185185185185,0.043640403078632074,-4.975782041182908,-4.621408594232455,0.008410695866063635,0,1.0140176171910167,0.0,1040.367,JOR,JORGENSEN EARLE M CO,0,1.0,1040.367,1,0
326,4.477336814478207,0.013508915,2.48888425620374,0.6519174041297935,0.054368712557929244,-5.062482006748237,-4.0379776902338484,0.013111789307109755,0,1.6628168463626636,0.0,1771.4,KAR,"KAR Auction Services, Inc.",0,1.0,1771.4,1,1
327,4.890349128221754,-0.082872068,2.398770924705483,0.6252821670428894,0.04751131221719457,-5.100911178049821,-4.570282926987651,0.010964148973198747,1,1.5098067181709902,0.0,107.15299999999999,KBAY,KANBAY INTERNATIONAL INC,1,1.0,107.15299999999999,1,1
328,4.007333185232471,-0.026854816,2.394797330296084,0.5145631067961165,0.045118467484456394,-5.164954027028691,-4.588671186608056,0.01235086540077298,1,1.2811423885302617,1.9258567855541788,763.836,KCI,KINETIC CONCEPTS INC,1,1.0,763.836,0,1
329,4.663439094112067,0.058492160999999994,2.515374265864935,0.5759637188208617,0.05555555555555555,-5.39671368840423,-4.902017446568123,0.012688055102410731,0,0.9608579889696973,0.0,39.037,KEYW,KEYW HOLDING CORP ,0,0.0,39.037,1,1
331,4.30406509320417,-0.01774889,2.5169632219717157,0.5797665369649806,0.061542034370645614,-5.232270461995158,-4.966567296262153,0.01315993187799969,0,1.3643844320221046,0.0,500.45996229508194,KIOR,Kior Inc ,0,1.0,500.45996229508194,1,0
332,5.733341276897746,0.040619987999999996,2.53042525563477,0.6392961876832844,0.055722568176937944,-5.131940738309852,-4.360150430430793,0.010951256173502255,0,2.0261872188742864,4.347425441661629,0.223,KIPS,"Kips Bay Medical, Inc.",0,0.0,0.223,0,0
333,4.356708826689592,-0.015498482,2.390997221276103,0.5170454545454546,0.04986149584487535,-5.422788228408281,-5.0238805208462765,0.00796398891966759,0,1.3339091111166268,0.0,141.866,KNOL,KNOLOGY INC ,0,1.0,141.866,1,1
